rated,turns,game_result,winner,opening_moves,estimated_time,rating_difference
1,65,2,0,3,8.0,-45
1,66,2,2,9,8.0,-19
1,135,1,1,2,8.0,54
1,111,2,0,7,8.0,44
1,48,3,2,1,9.0,51
1,96,2,2,3,9.0,-31
1,44,3,2,3,15.0,-364
1,62,3,2,8,12.0,-655
1,84,3,2,5,25.0,15
1,63,3,0,7,15.0,-312
1,107,0,0,9,10.0,631
1,59,3,0,5,13.0,-210
1,40,3,2,4,15.0,-69
1,77,3,0,4,8.0,408
0,84,3,2,5,37.0,313
0,41,2,0,5,10.0,466
0,44,2,2,3,10.0,-466
1,54,2,0,6,10.0,364
1,55,2,2,2,10.0,-249
1,71,2,0,3,13.0,522
1,17,2,0,6,10.0,95
1,64,2,2,8,25.0,-20
1,90,2,2,2,17.0,-339
0,25,2,0,9,15.0,119
0,139,3,0,3,8.0,129
0,127,3,0,2,8.0,9
0,72,3,2,4,8.0,-129
0,9,2,0,4,9.0,-93
0,44,3,2,4,8.0,-341
1,52,2,2,4,17.0,-45
1,121,3,0,6,17.0,238
1,130,3,2,6,25.0,-143
0,30,2,0,7,17.0,1
0,76,3,2,3,17.0,-380
0,46,3,2,4,35.0,323
0,99,3,0,5,17.0,100
0,18,2,2,3,13.0,-145
0,76,2,2,8,30.0,95
1,50,2,0,4,32.0,-80
1,45,2,2,4,10.0,-19
1,20,2,2,4,10.0,108
1,59,2,0,6,10.0,262
1,47,2,0,7,10.0,329
1,59,3,0,8,10.0,260
1,57,2,0,5,10.0,-382
1,54,0,2,3,10.0,-367
1,35,2,0,3,10.0,450
1,20,2,2,11,10.0,-83
1,106,3,2,5,10.0,35
1,33,3,0,4,10.0,396
1,96,0,2,4,10.0,-158
1,23,2,0,3,11.0,-92
1,60,3,2,5,10.0,256
1,63,3,0,3,10.0,407
1,44,2,0,7,10.0,-112
1,131,3,0,8,10.0,417
1,56,2,2,5,10.0,-286
1,51,3,0,3,10.0,422
1,137,3,0,9,10.0,9
1,93,0,0,9,10.0,-112
1,66,3,2,4,10.0,-9
1,27,2,0,2,10.0,260
1,95,3,0,1,10.0,-109
1,51,3,0,4,10.0,284
1,38,2,2,5,10.0,-197
1,43,2,0,5,10.0,135
1,77,3,0,5,10.0,-64
1,32,2,2,5,10.0,-175
1,93,2,0,4,10.0,143
1,34,2,2,4,10.0,-118
1,81,2,0,2,10.0,101
1,30,2,2,6,10.0,78
1,65,2,0,4,9.0,503
0,48,2,2,6,10.0,-409
1,55,2,0,9,8.0,406
0,43,2,0,6,10.0,404
1,61,2,0,3,8.0,601
1,20,2,2,7,8.0,-326
1,52,2,2,2,8.0,579
1,74,3,2,6,10.0,-583
1,74,2,2,4,10.0,-645
1,26,2,2,2,10.0,-464
1,57,0,0,3,10.0,456
0,26,2,2,4,34.0,19
0,57,3,0,7,34.0,-41
1,112,3,2,7,8.0,-96
1,35,2,0,1,8.0,79
1,69,2,0,6,17.0,-285
1,83,2,0,2,10.0,-546
1,58,2,2,5,10.0,-475
0,32,3,2,4,10.0,-310
0,9,3,0,3,10.0,310
0,52,2,2,4,10.0,-310
0,19,3,0,3,10.0,310
0,20,2,2,5,10.0,-67
0,35,2,0,6,10.0,310
0,21,3,0,6,10.0,-310
0,33,2,0,7,10.0,310
0,88,3,2,4,10.0,142
1,40,2,2,5,10.0,-943
1,14,2,2,5,10.0,-144
1,7,2,0,3,10.0,287
1,12,2,2,4,10.0,-750
1,67,3,0,3,10.0,236
1,54,3,2,7,10.0,-194
1,49,2,0,4,10.0,173
0,72,3,2,4,10.0,-67
0,24,2,2,4,10.0,-248
0,55,2,2,5,10.0,-248
0,23,2,0,7,10.0,88
1,27,2,2,5,10.0,-109
1,9,2,0,5,10.0,48
1,28,2,2,5,10.0,28
1,80,0,2,3,10.0,-38
1,58,3,2,6,10.0,166
1,27,3,0,3,10.0,-255
1,9,3,0,3,10.0,303
1,60,2,2,7,10.0,-282
1,82,2,2,7,10.0,-295
1,17,2,0,3,10.0,219
1,7,2,0,3,10.0,180
1,44,3,2,2,10.0,-124
1,25,3,0,3,10.0,-86
1,65,3,0,3,10.0,-47
1,69,2,0,6,10.0,-79
1,53,2,2,4,19.0,-415
1,55,2,0,19,15.0,210
1,40,3,2,5,19.0,-377
1,86,2,2,5,8.0,-678
1,47,2,2,9,19.0,-300
1,16,2,0,8,19.0,461
1,29,2,0,2,19.0,179
1,27,3,0,6,19.0,889
1,74,3,2,3,19.0,-300
1,39,2,2,10,19.0,-336
1,50,2,2,4,19.0,-367
1,53,2,0,5,19.0,494
1,40,2,2,2,19.0,-488
1,21,2,0,4,19.0,482
1,40,2,2,6,19.0,-194
1,17,2,2,3,19.0,-404
1,61,3,0,5,19.0,592
1,19,2,0,6,19.0,351
1,62,2,2,10,19.0,-537
1,45,2,0,6,19.0,533
1,44,3,2,1,19.0,-733
1,38,3,2,7,19.0,-192
1,43,2,0,14,19.0,319
1,14,2,2,12,19.0,-301
1,23,3,0,4,19.0,1015
1,41,3,0,7,19.0,548
1,118,0,2,4,19.0,-115
1,58,2,0,5,19.0,362
0,43,2,2,3,17.0,-53
1,66,2,2,3,17.0,86
1,51,3,0,4,8.0,442
1,72,2,2,4,8.0,69
1,69,2,0,5,15.0,109
1,32,3,2,5,15.0,86
1,108,3,2,13,15.0,226
0,94,3,2,1,15.0,-50
0,34,2,2,3,15.0,-236
0,77,0,0,6,15.0,511
1,133,1,1,4,10.0,102
1,82,2,2,2,12.0,-191
1,67,2,0,10,10.0,286
1,80,2,2,3,10.0,-278
1,68,2,2,5,10.0,195
1,119,3,0,5,10.0,284
1,95,2,0,3,10.0,-42
1,46,0,2,2,8.0,21
1,47,2,0,2,8.0,-48
1,41,2,0,5,10.0,-76
1,65,2,0,4,18.0,-138
1,61,0,0,3,10.0,-6
1,105,2,0,7,11.0,55
1,43,3,0,3,10.0,331
1,20,2,2,2,10.0,-324
1,89,2,0,2,10.0,242
1,55,2,0,2,8.0,20
1,101,2,0,5,8.0,42
1,83,2,0,3,10.0,270
1,102,2,2,4,8.0,-111
1,66,2,2,2,9.0,-33
1,45,2,2,28,8.0,-289
1,62,2,2,7,8.0,29
1,81,2,0,4,8.0,-23
1,52,2,2,2,8.0,-51
1,46,3,2,5,12.0,-234
1,46,3,2,3,10.0,-19
1,27,2,0,6,10.0,302
1,68,2,2,4,10.0,-325
1,53,3,0,8,10.0,422
1,70,2,2,6,10.0,-359
1,32,2,2,5,13.0,-89
1,71,2,0,7,10.0,372
1,59,1,1,5,8.0,117
1,44,2,2,3,10.0,192
1,89,0,0,3,10.0,242
1,43,2,0,1,10.0,-17
1,74,2,2,3,8.0,217
1,74,2,2,10,10.0,-276
1,135,2,2,5,17.0,-15
1,128,3,2,3,16.0,-192
1,40,2,0,5,15.0,74
1,57,3,0,4,20.0,-29
1,49,2,2,4,28.0,-55
1,61,2,0,1,15.0,-221
1,49,3,0,2,13.0,-146
1,69,2,0,7,16.0,26
1,110,3,2,7,14.0,-132
1,32,2,0,2,13.0,-46
1,95,2,0,4,13.0,26
1,111,0,0,5,14.0,70
1,47,2,2,3,14.0,-51
1,42,2,2,7,10.0,-3
1,51,3,0,3,13.0,1
0,66,3,2,4,12.0,-231
0,29,2,2,3,19.0,39
0,79,3,0,4,19.0,-36
0,82,2,2,4,19.0,39
0,58,3,2,3,14.0,-106
0,41,3,0,3,8.0,204
0,48,2,0,5,9.0,356
0,86,3,2,6,9.0,-193
1,52,3,2,3,9.0,144
1,44,3,2,4,8.0,-340
1,22,3,2,3,10.0,-369
1,31,2,0,6,11.0,-68
1,82,2,0,5,10.0,-28
1,28,2,2,1,15.0,-207
1,39,3,0,4,8.0,20
1,102,2,2,12,12.0,-56
1,72,2,2,14,25.0,22
1,59,2,0,7,25.0,-61
1,57,0,0,8,25.0,42
1,29,2,0,7,25.0,-17
1,46,2,2,4,25.0,48
1,44,2,2,3,25.0,50
1,66,3,2,5,8.0,286
0,34,2,0,11,8.0,289
0,71,2,2,5,8.0,-289
0,26,2,0,15,8.0,289
0,90,2,2,5,8.0,-289
1,60,2,2,2,8.0,255
1,37,2,0,7,8.0,245
1,60,2,2,22,8.0,-235
1,23,2,0,5,10.0,67
1,55,2,0,6,8.0,187
1,36,2,2,11,11.0,-179
1,121,2,0,9,11.0,165
1,80,2,2,14,18.0,-224
1,121,2,0,11,11.0,-250
1,24,2,0,7,11.0,154
1,24,2,2,8,11.0,-138
1,48,2,2,5,21.0,-244
1,104,1,1,7,25.0,37
1,135,3,0,3,10.0,-104
1,132,1,1,6,10.0,-128
1,67,2,0,13,10.0,112
1,39,2,0,9,10.0,-144
1,90,0,2,9,10.0,-141
1,96,2,2,7,12.0,61
1,74,3,2,3,10.0,-303
1,113,2,0,5,10.0,252
1,102,0,2,6,10.0,-459
1,107,3,0,6,10.0,372
1,64,2,2,3,10.0,-316
1,85,0,0,5,10.0,204
1,74,2,2,7,25.0,-668
0,93,3,0,11,10.0,203
0,142,3,2,9,10.0,-203
0,79,0,0,7,10.0,203
1,37,2,0,5,10.0,-621
1,42,2,2,7,10.0,-615
1,23,2,0,6,8.0,592
0,100,3,2,8,20.0,-35
1,61,3,0,5,10.0,483
1,50,2,2,6,16.0,18
1,37,2,0,8,16.0,153
1,63,3,0,5,16.0,41
1,52,2,2,8,16.0,127
1,53,3,0,6,16.0,101
1,57,3,0,7,16.0,-131
1,81,0,0,5,16.0,138
1,46,0,2,11,16.0,-129
1,23,2,0,4,14.0,98
1,74,2,2,9,14.0,-11
1,23,2,0,4,14.0,-11
0,34,3,2,4,30.0,-447
0,32,2,2,3,30.0,-447
0,26,0,2,3,30.0,-447
1,122,1,1,6,15.0,-30
1,81,2,0,5,15.0,8
1,87,2,2,5,25.0,-123
1,58,2,2,7,14.0,-119
1,34,2,2,4,15.0,-9
1,74,2,2,3,14.0,70
1,70,2,2,7,14.0,11
1,48,2,2,5,14.0,15
1,94,3,2,10,14.0,11
1,51,2,2,4,14.0,15
1,21,2,0,8,14.0,64
1,42,2,0,8,14.0,-17
1,89,3,0,6,14.0,59
1,78,2,2,5,14.0,-39
1,73,2,0,5,14.0,31
1,53,2,0,6,14.0,59
1,74,0,2,3,14.0,-7
1,43,2,2,1,14.0,-69
1,93,1,1,9,14.0,78
1,111,2,0,6,14.0,-110
1,82,3,2,13,14.0,-19
1,63,3,0,9,14.0,107
1,58,2,2,6,14.0,-145
1,61,2,0,5,11.0,45
1,92,2,2,7,14.0,7
1,34,2,0,4,14.0,61
1,70,2,2,3,20.0,-102
1,70,2,0,11,22.0,-16
1,50,2,2,7,20.0,-233
1,19,3,0,4,20.0,221
1,65,2,0,1,13.0,-204
1,138,3,2,1,13.0,-66
1,114,2,2,1,13.0,-281
1,111,2,0,1,13.0,-51
1,135,1,1,1,13.0,-68
1,45,2,0,1,13.0,-256
1,35,2,0,1,13.0,-51
1,54,2,2,1,13.0,-27
1,104,3,2,1,13.0,75
1,70,3,2,1,13.0,-77
1,84,3,2,1,13.0,-415
1,86,2,2,1,13.0,-412
1,118,3,2,1,13.0,-236
1,94,3,2,1,13.0,-86
1,89,2,0,1,13.0,-217
1,48,3,2,3,13.0,-106
1,102,1,1,4,13.0,-238
1,142,3,2,1,13.0,-529
1,80,2,2,1,13.0,-3
1,46,0,2,1,13.0,-162
1,38,2,2,1,13.0,21
1,58,3,2,1,13.0,-126
1,68,3,2,1,13.0,10
1,120,3,2,1,13.0,-217
1,94,2,0,1,13.0,-33
1,130,3,2,1,13.0,-358
1,76,3,2,1,13.0,-533
1,72,2,2,1,13.0,-177
1,80,2,0,1,13.0,-47
1,104,2,2,1,13.0,-167
1,48,2,2,3,13.0,-503
1,36,2,2,3,13.0,-82
1,110,3,2,1,13.0,11
1,44,3,2,1,13.0,-55
1,132,3,2,1,13.0,59
1,53,3,0,1,13.0,-98
1,100,2,2,3,13.0,18
1,85,2,0,1,13.0,80
1,80,3,2,1,13.0,-189
1,36,2,2,1,13.0,-110
1,25,2,0,1,13.0,-43
1,72,2,0,1,13.0,288
0,58,3,2,1,13.0,-227
1,65,2,0,11,10.0,54
1,88,3,2,3,10.0,-33
1,45,2,0,3,9.0,-6
1,107,2,2,4,8.0,21
1,63,1,1,2,12.0,17
1,34,2,2,5,10.0,7
0,110,1,1,4,8.0,-82
1,113,2,0,11,10.0,-112
1,65,2,0,15,10.0,12
1,45,1,1,12,10.0,-19
1,28,2,2,9,10.0,-11
1,30,1,1,20,10.0,-129
1,73,1,1,7,10.0,139
1,23,0,0,8,10.0,108
1,45,2,0,11,10.0,133
1,59,3,0,11,10.0,366
1,73,3,0,2,10.0,322
1,58,2,2,2,10.0,-37
1,57,2,0,13,10.0,17
1,29,2,0,1,9.0,129
1,9,2,0,3,8.0,199
1,86,2,2,7,13.0,-66
1,52,2,0,4,17.0,-267
1,75,2,0,5,17.0,251
0,91,2,0,3,18.0,-72
1,75,2,0,5,10.0,303
1,27,1,1,4,10.0,-315
1,77,3,0,3,10.0,-57
1,16,2,0,4,10.0,324
0,8,0,0,2,12.0,-237
1,77,2,0,3,23.0,147
1,22,2,2,5,20.0,-372
1,53,3,0,2,22.0,148
1,22,2,2,2,45.0,-297
1,42,2,0,5,15.0,403
1,66,2,2,3,26.0,-382
1,105,3,0,2,20.0,102
1,17,3,0,2,20.0,126
1,47,3,0,5,45.0,210
1,6,2,2,3,8.0,-289
1,16,2,2,5,8.0,-236
1,47,2,0,5,8.0,562
1,24,2,2,2,8.0,-559
1,49,3,0,4,15.0,319
0,12,2,0,4,50.0,191
1,13,2,0,4,20.0,-77
1,16,2,2,3,10.0,-14
1,14,3,2,5,10.0,-426
1,85,1,1,8,10.0,-47
1,60,2,2,7,10.0,-152
1,94,2,2,3,10.0,-73
1,31,3,0,6,10.0,110
1,95,2,0,6,10.0,54
1,24,3,2,6,10.0,-134
1,52,2,2,3,10.0,-16
1,33,2,0,1,10.0,139
1,95,2,2,11,10.0,186
1,21,2,0,2,10.0,227
1,84,2,2,13,10.0,106
1,23,2,0,2,10.0,147
1,24,2,0,10,10.0,-243
1,59,2,0,14,10.0,-59
1,89,2,0,4,10.0,1
1,24,2,2,10,10.0,-72
1,75,3,0,2,10.0,338
1,37,2,0,8,10.0,574
1,48,3,2,2,10.0,-357
1,49,2,0,6,10.0,126
1,76,3,2,1,10.0,-348
1,41,2,0,7,10.0,259
1,49,3,0,4,10.0,-40
1,85,3,0,2,10.0,52
1,72,2,2,3,10.0,192
1,91,2,0,7,10.0,-27
1,40,2,2,4,10.0,-363
1,32,2,0,4,10.0,39
1,45,3,0,7,10.0,-144
1,119,1,1,3,10.0,56
1,57,2,0,4,10.0,197
1,66,3,2,5,10.0,16
1,65,3,0,6,10.0,210
1,49,3,0,2,10.0,195
1,74,2,0,2,10.0,371
1,124,3,2,8,10.0,254
1,125,1,1,6,10.0,-266
1,111,3,0,4,13.0,238
1,60,2,2,3,15.0,-66
1,65,2,0,1,15.0,-113
1,70,3,2,3,15.0,-229
1,120,0,2,10,15.0,-211
1,82,3,2,1,15.0,178
1,33,3,0,4,15.0,86
1,39,3,0,2,13.0,-21
1,91,2,2,1,13.0,-101
1,79,0,0,2,11.0,78
1,51,3,0,4,15.0,159
1,96,2,2,3,37.0,-13
1,39,2,2,1,37.0,37
1,53,3,0,1,20.0,162
1,86,2,2,1,11.0,-19
1,34,2,2,3,11.0,43
1,46,2,2,4,37.0,-158
1,17,2,0,1,14.0,116
1,69,3,0,5,10.0,-26
1,38,3,2,1,11.0,53
1,48,2,2,8,10.0,-50
1,87,2,0,6,15.0,131
1,56,2,2,1,15.0,-115
1,61,1,1,3,11.0,218
1,36,3,2,1,11.0,-208
1,59,2,2,3,17.0,84
1,85,3,0,1,10.0,136
1,33,3,0,2,15.0,-37
1,67,2,0,3,18.0,261
1,16,2,2,3,8.0,67
1,66,2,2,3,17.0,-68
1,45,3,0,4,16.0,22
1,38,3,2,1,8.0,-23
1,54,3,2,1,8.0,108
1,47,3,0,3,30.0,-1
1,88,2,2,4,13.0,65
1,25,2,2,2,9.0,-26
1,115,0,0,2,9.0,75
1,50,3,2,4,15.0,-6
1,53,2,0,4,18.0,16
1,102,2,2,5,15.0,125
1,52,2,2,3,20.0,-100
1,55,3,0,1,16.0,-192
1,46,0,2,2,12.0,22
1,56,3,2,3,9.0,102
1,130,3,2,2,10.0,-3
1,78,3,2,4,10.0,-12
1,76,3,2,8,10.0,-355
1,36,2,0,3,10.0,376
1,37,2,0,3,10.0,179
1,31,3,0,6,10.0,-58
1,117,3,0,2,10.0,40
1,60,2,0,6,22.0,-787
1,29,2,0,7,22.0,786
1,51,2,0,3,20.0,-366
1,39,3,0,6,20.0,361
1,89,1,1,2,10.0,-80
1,85,2,0,2,25.0,-52
1,61,3,0,12,25.0,84
1,126,2,2,4,25.0,-164
1,15,3,0,7,25.0,150
1,55,2,0,5,25.0,-61
1,113,1,1,9,25.0,18
1,56,3,2,5,25.0,93
1,30,2,0,8,25.0,287
1,85,2,0,13,25.0,-91
1,125,2,2,9,25.0,121
1,48,2,2,2,25.0,-121
1,65,3,0,2,10.0,262
1,62,2,2,2,10.0,-386
1,96,2,0,4,10.0,325
1,36,3,2,1,10.0,97
1,62,0,2,2,10.0,-179
1,75,2,0,5,10.0,184
1,48,2,2,2,10.0,-103
1,86,2,2,3,10.0,178
1,71,2,0,4,10.0,267
1,57,3,0,4,10.0,104
1,58,2,2,1,10.0,-342
1,126,3,2,2,10.0,-324
1,98,1,1,1,10.0,-19
1,48,2,2,1,10.0,-36
1,31,2,0,3,10.0,45
1,20,2,2,2,10.0,95
1,20,1,1,3,10.0,-11
1,118,3,2,4,10.0,-49
1,70,2,2,3,10.0,343
1,32,3,2,2,10.0,-444
1,47,2,0,2,10.0,426
1,103,3,0,1,10.0,-528
1,111,2,0,2,10.0,28
1,57,3,0,2,10.0,210
1,86,2,2,1,10.0,-378
1,83,0,0,4,10.0,-427
1,25,2,2,3,10.0,205
1,114,2,2,2,10.0,-282
1,123,0,0,2,10.0,-216
1,65,3,0,2,10.0,398
1,69,3,0,3,10.0,736
1,74,3,2,1,10.0,-394
1,51,3,0,2,10.0,471
1,102,2,2,2,10.0,-734
1,25,3,0,3,10.0,179
1,43,3,0,3,10.0,406
1,124,1,1,2,10.0,34
1,123,0,0,1,10.0,94
1,16,2,2,9,10.0,-324
1,45,2,0,9,10.0,-36
1,69,2,0,15,23.0,58
1,41,0,0,4,10.0,188
0,37,2,0,9,8.0,322
1,55,2,0,5,10.0,-180
0,71,3,0,1,10.0,49
1,88,2,2,6,10.0,30
1,14,2,0,5,10.0,87
1,52,2,0,8,10.0,-33
1,74,2,2,4,10.0,155
1,25,2,0,4,10.0,-52
1,59,2,2,4,10.0,-277
1,45,3,0,8,10.0,122
1,39,3,0,6,10.0,432
1,43,2,0,6,10.0,80
1,56,2,0,6,10.0,-8
0,76,3,2,5,10.0,-92
1,8,2,0,3,17.0,64
1,39,2,0,3,15.0,-364
1,28,2,0,4,15.0,133
0,46,3,2,4,25.0,-309
0,56,3,2,6,25.0,309
0,60,2,2,4,13.0,-441
1,53,2,2,4,10.0,0
1,19,2,0,2,15.0,712
1,43,2,0,7,25.0,661
1,48,2,2,9,25.0,-659
1,79,2,2,8,12.0,-343
1,80,2,2,4,8.0,-366
1,73,2,0,4,8.0,360
1,70,2,2,7,8.0,-352
1,90,2,2,5,10.0,-500
0,52,3,2,5,30.0,312
0,12,1,1,4,27.0,362
1,123,2,0,2,20.0,51
1,59,2,0,2,20.0,-356
1,98,1,1,4,30.0,-266
1,33,1,1,5,10.0,259
0,141,3,0,4,10.0,-64
0,62,2,2,2,10.0,-480
1,32,3,2,3,13.0,-668
1,74,2,2,4,10.0,-46
1,46,2,2,9,10.0,-10
1,134,3,2,13,10.0,-403
1,63,3,0,9,10.0,341
1,89,2,0,8,10.0,83
1,68,2,2,6,10.0,-276
1,26,2,0,5,10.0,-10
1,141,0,1,9,10.0,-137
1,120,1,1,11,8.0,-92
1,95,3,0,4,17.0,-155
0,36,2,2,14,15.0,251
1,38,0,2,9,8.0,110
0,63,3,0,9,20.0,-93
1,48,2,2,4,11.0,-657
0,40,0,2,9,35.0,696
1,76,0,2,3,10.0,-59
1,103,3,0,3,10.0,272
1,81,1,1,6,10.0,-20
1,20,2,2,13,8.0,-347
1,79,2,0,6,10.0,274
1,38,2,2,9,10.0,149
1,51,3,0,5,8.0,54
1,123,2,0,5,10.0,-17
1,44,2,2,6,10.0,-117
1,74,3,2,4,10.0,-15
1,37,2,2,2,10.0,7
1,62,2,2,6,10.0,73
1,84,3,2,6,10.0,-2
1,51,2,0,8,10.0,251
1,25,2,0,7,10.0,352
1,107,2,0,4,10.0,-149
1,70,0,2,4,10.0,-138
1,137,2,0,7,10.0,47
1,128,2,2,3,10.0,375
1,26,3,2,5,10.0,-394
1,33,2,0,2,10.0,390
1,91,1,1,5,10.0,192
1,60,1,1,7,10.0,-99
1,66,2,2,5,10.0,81
1,27,2,0,9,10.0,34
1,33,2,0,1,10.0,229
1,53,3,0,5,10.0,-209
1,129,0,1,6,10.0,-97
0,32,2,2,7,22.0,44
1,52,3,2,3,10.0,105
1,52,2,2,7,10.0,12
1,79,2,0,9,10.0,22
1,79,3,0,8,10.0,165
1,101,2,0,5,10.0,50
1,33,2,0,9,10.0,148
1,73,2,0,7,10.0,265
1,89,2,0,7,10.0,80
1,43,2,2,2,10.0,-184
1,36,2,2,3,10.0,-404
1,67,3,0,7,10.0,250
1,74,0,2,5,10.0,-166
1,94,2,2,4,10.0,101
1,62,2,2,8,10.0,-10
1,78,2,2,4,10.0,199
1,93,2,0,5,10.0,266
1,11,0,0,7,10.0,-154
1,48,3,2,4,10.0,28
1,29,2,0,5,10.0,30
1,74,2,2,5,10.0,138
1,39,2,0,8,10.0,-341
1,95,2,0,7,10.0,211
1,34,2,2,11,10.0,-686
1,32,3,2,7,10.0,10
1,98,2,2,5,10.0,-175
1,73,2,0,3,10.0,-207
1,78,2,2,1,25.0,-68
1,52,2,2,8,10.0,57
1,15,2,0,6,10.0,270
1,37,2,0,6,10.0,94
1,55,3,0,4,25.0,49
1,49,3,0,5,20.0,-48
1,37,2,0,3,10.0,15
1,30,3,2,7,10.0,-61
1,48,2,2,4,25.0,-189
1,47,2,0,3,10.0,-4
1,91,2,0,2,17.0,135
1,102,3,2,7,17.0,-229
1,94,2,2,11,17.0,-63
1,98,2,2,9,17.0,195
1,62,2,0,4,17.0,121
1,92,3,2,8,17.0,-106
1,109,3,0,4,17.0,126
1,101,2,0,5,17.0,-23
1,66,2,2,7,17.0,21
1,120,2,0,6,17.0,137
1,80,2,2,3,17.0,-136
1,55,2,0,4,17.0,121
1,68,3,2,5,17.0,147
1,30,2,2,11,17.0,58
1,86,1,1,8,17.0,148
1,59,2,0,3,17.0,-110
1,40,2,2,8,17.0,-14
1,40,2,0,11,17.0,-96
1,59,2,0,4,17.0,128
1,53,3,0,6,12.0,32
1,71,0,0,2,13.0,37
1,100,2,2,2,10.0,-7
1,110,0,2,13,10.0,-213
1,44,2,2,2,10.0,168
1,46,0,2,1,10.0,-155
1,78,0,2,5,10.0,-8
1,47,2,0,4,10.0,169
1,24,2,2,5,10.0,-615
1,92,2,2,3,10.0,-42
1,77,3,0,4,10.0,-213
1,77,2,0,7,10.0,203
1,36,3,2,6,10.0,-75
1,42,3,2,5,8.0,109
0,73,3,0,9,15.0,62
1,40,3,2,2,8.0,-45
1,62,2,2,1,8.0,31
1,124,2,0,3,10.0,90
1,83,2,0,5,9.0,72
1,133,3,0,5,8.0,-7
1,105,3,0,3,8.0,-3
1,17,2,0,4,8.0,-20
1,128,1,1,2,13.0,56
1,38,2,2,4,11.0,-12
1,39,2,0,6,8.0,54
0,73,2,0,9,13.0,-151
1,48,3,2,5,10.0,-208
1,29,2,0,3,8.0,22
1,43,2,0,6,8.0,119
1,49,3,0,3,8.0,21
1,57,2,2,4,8.0,-90
1,68,2,0,2,8.0,99
1,30,3,2,9,8.0,74
1,129,2,0,7,8.0,284
1,50,2,0,4,10.0,155
1,70,3,2,7,10.0,-140
1,77,2,0,6,10.0,-125
1,53,2,2,2,13.0,-80
0,33,2,0,6,17.0,217
0,112,1,1,8,17.0,-217
0,62,3,2,5,17.0,217
0,66,3,2,8,17.0,-217
0,64,2,2,4,17.0,217
0,80,3,2,8,17.0,-217
1,27,3,0,3,9.0,49
1,83,2,0,6,10.0,193
1,84,2,0,4,10.0,91
1,140,3,2,6,10.0,-63
0,33,3,0,2,19.0,92
0,46,2,2,1,19.0,-92
0,47,2,0,3,18.0,-213
1,57,2,0,3,10.0,366
1,112,0,2,2,10.0,-179
0,79,0,0,3,10.0,-183
0,17,2,0,4,10.0,183
0,26,3,2,6,10.0,-183
1,96,0,2,11,10.0,-244
1,88,2,2,5,10.0,-618
1,138,3,2,6,10.0,-333
1,60,3,2,5,10.0,323
1,70,3,2,10,10.0,-261
1,64,3,2,2,10.0,-466
1,62,3,2,6,10.0,89
1,28,2,2,3,10.0,-148
1,98,3,2,3,10.0,-299
1,94,3,2,5,10.0,-327
0,50,3,2,3,10.0,-5
1,82,0,2,1,10.0,80
0,46,3,2,7,22.0,-951
0,31,3,0,3,13.0,76
0,52,2,2,3,13.0,-276
0,48,2,2,6,25.0,-330
0,46,2,2,4,25.0,330
0,21,2,0,5,22.0,330
1,27,2,0,3,16.0,-109
1,95,1,1,5,10.0,-65
1,136,2,2,6,10.0,-19
1,55,3,0,3,10.0,46
1,36,3,2,9,10.0,146
1,54,2,2,6,10.0,9
1,41,2,0,2,10.0,54
1,97,2,0,4,13.0,31
1,84,3,2,9,10.0,1
1,81,2,0,4,10.0,-43
1,91,3,0,7,10.0,-131
1,43,3,0,7,10.0,56
1,42,2,2,4,10.0,-24
1,70,2,2,3,10.0,25
1,100,0,2,6,10.0,-33
1,40,3,2,8,10.0,33
1,114,0,2,6,10.0,-244
1,118,0,2,4,10.0,90
1,25,3,0,4,10.0,-13
1,27,2,0,6,9.0,121
1,54,3,2,4,22.0,-64
0,87,2,0,4,10.0,454
0,8,0,2,6,30.0,-895
1,123,0,0,2,10.0,61
1,48,2,2,4,10.0,270
1,69,0,0,8,10.0,3
1,65,0,0,3,17.0,138
1,97,2,0,3,25.0,-4
1,83,0,0,10,10.0,-71
1,56,2,2,6,15.0,-23
1,81,2,0,11,13.0,6
1,68,2,0,8,20.0,234
1,98,2,2,4,20.0,-210
1,45,2,0,4,20.0,181
1,28,2,2,9,13.0,25
0,59,0,0,9,18.0,10
0,91,1,1,3,15.0,357
0,32,2,2,5,8.0,32
0,69,0,0,2,9.0,328
1,70,3,2,5,10.0,93
0,49,2,0,2,33.0,185
1,4,2,2,4,15.0,-92
1,37,2,0,8,15.0,4
1,69,2,2,4,17.0,-156
1,121,2,0,8,22.0,-221
0,19,3,0,5,13.0,-186
0,45,2,0,5,15.0,431
0,35,2,0,2,13.0,53
0,59,0,0,4,15.0,431
0,92,3,2,4,15.0,40
0,19,3,0,4,15.0,-228
0,40,3,2,2,10.0,135
0,28,3,2,9,12.0,-160
0,39,2,0,5,10.0,-431
0,43,3,0,3,8.0,135
0,66,0,2,3,10.0,135
1,98,3,2,8,15.0,-74
0,33,2,0,5,13.0,192
0,38,2,2,3,8.0,-296
0,24,2,2,2,8.0,296
1,76,1,1,1,16.0,-26
1,51,1,1,5,16.0,28
1,47,3,0,3,16.0,-54
1,102,3,2,6,10.0,-171
1,33,1,1,5,10.0,183
1,36,2,2,9,33.0,208
1,25,1,1,1,37.0,-199
1,25,2,0,2,37.0,176
1,9,2,2,2,40.0,-119
1,67,3,0,4,11.0,78
1,67,1,1,7,11.0,-83
1,61,3,0,5,11.0,85
1,36,3,2,3,11.0,-68
1,35,1,1,9,18.0,-56
0,83,2,0,11,9.0,137
